,dog,cat,fish,frog,nose,tooth,face,hair,arm,hand,finger,toe,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,stroller,car,hose,slide,jacket,sweater,shirt,bib,pajamas,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,vacuum,comb,shovel,hat,glasses,necklace,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,toothbrush,gum,balloon,ball,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,flower,plant,cookie,bread,plate,bowl,tape,bottle,cup,bucket,can
refrigerator,1.0990208387374878,1.1008636951446533,1.2066633701324463,1.2226474285125732,1.2563506364822388,1.3126788139343262,0.9867972731590271,1.0397453308105469,0.9472104907035828,1.1255207061767578,1.3018769025802612,1.3252906799316406,1.2523242235183716,1.0346174240112305,0.5318230390548706,0.8551785945892334,0.7264108657836914,0.7008543014526367,0.7102760076522827,0.7545594573020935,0.7720098495483398,0.7094175219535828,0.7190259099006653,0.41838300228118896,0.31017637252807617,0.0,0.20021891593933105,0.6031489968299866,0.6918315291404724,0.8089608550071716,0.9604130387306213,1.0745078325271606,0.9256518483161926,0.8615177273750305,0.831669807434082,0.8876607418060303,0.9315621852874756,0.867389440536499,0.9534144401550293,0.8784409761428833,0.9247053265571594,1.2930693626403809,1.204614520072937,1.1192961931228638,1.059205174446106,1.1935396194458008,0.9136204123497009,0.95577073097229,1.0137146711349487,1.0547300577163696,0.9949551820755005,0.9381427764892578,0.8423850536346436,0.7731651067733765,0.8651606440544128,0.8477107286453247,0.8509209752082825,0.9629224538803101,0.763237476348877,1.0454457998275757,1.0413589477539062,1.2734673023223877,1.1744499206542969,1.2037180662155151,1.072640299797058,1.0423967838287354,1.1571358442306519,1.1826070547103882,1.3106493949890137,1.299879550933838,1.2988886833190918,1.1726301908493042,1.0046398639678955,1.176342487335205,1.1883803606033325,1.2542362213134766,1.2990738153457642,1.2815988063812256,1.3356938362121582,1.280704140663147,1.2539379596710205,1.2810745239257812,1.2295753955841064,1.1905878782272339,1.2790980339050293,1.225430965423584,1.0855493545532227,1.0197526216506958,1.2537989616394043,1.2543708086013794,1.1032485961914062,1.0773440599441528,1.1479413509368896,1.0144909620285034,1.0349987745285034,0.9176332950592041,0.7465587854385376
oven,1.1000514030456543,1.0594648122787476,1.1950817108154297,1.297750473022461,1.2652561664581299,1.3678652048110962,1.0420325994491577,1.0831634998321533,0.9525777101516724,1.1598424911499023,1.346312165260315,1.351313829421997,1.2390341758728027,1.0086188316345215,0.4839678406715393,0.7482541799545288,0.682276725769043,0.693922758102417,0.6959714889526367,0.7071740627288818,0.6995376944541931,0.7111971378326416,0.754755437374115,0.5863345861434937,0.40966105461120605,0.20021891593933105,0.0,0.5110923051834106,0.6235344409942627,0.8260075449943542,0.9337330460548401,1.0658893585205078,0.9270950555801392,0.8517173528671265,0.8378063440322876,0.8860407471656799,0.9090626239776611,0.8048713207244873,0.8978416919708252,0.8379627466201782,0.8774417638778687,1.241791009902954,1.1528236865997314,1.0485323667526245,0.9462186098098755,1.0951416492462158,0.7933676838874817,0.8782268166542053,0.8532812595367432,0.9204217791557312,0.9855918884277344,1.033789873123169,0.8097360730171204,0.8133337497711182,0.9634646773338318,0.8914369344711304,0.8545479774475098,0.9274605512619019,0.7315317392349243,0.9658796191215515,0.9798352122306824,1.2830431461334229,1.1987037658691406,1.244289755821228,1.1008704900741577,1.0172306299209595,1.0903046131134033,1.1385002136230469,1.3544940948486328,1.301217794418335,1.2877479791641235,1.116326093673706,1.0837593078613281,1.2120506763458252,1.2918623685836792,1.3196732997894287,1.355139970779419,1.3343281745910645,1.3819289207458496,1.3404383659362793,1.3107373714447021,1.354254126548767,1.292006254196167,1.2505688667297363,1.2869411706924438,1.2385501861572266,1.1362236738204956,1.0509616136550903,1.2637690305709839,1.2324464321136475,1.0541006326675415,1.0002562999725342,1.1709661483764648,1.12325119972229,1.033567190170288,0.9066169261932373,0.6896629333496094
sink,1.1772475242614746,1.1393882036209106,1.1889985799789429,1.2838295698165894,1.2165271043777466,1.1442222595214844,1.1116139888763428,1.07636296749115,0.9249252676963806,1.0249910354614258,1.2112432718276978,1.2600901126861572,1.3121509552001953,0.9673779606819153,0.6562854051589966,0.8038702607154846,0.794106125831604,0.8326619863510132,0.6977837085723877,0.8915960788726807,0.8646776080131531,0.8579654693603516,0.8724298477172852,0.6792367696762085,0.680870771408081,0.6031489968299866,0.5110923051834106,0.0,0.20679974555969238,0.9418455362319946,1.046817421913147,0.986665666103363,0.8349350690841675,1.0824456214904785,0.9429476261138916,0.9982154965400696,1.0453741550445557,0.9686490893363953,1.0619397163391113,1.0098005533218384,1.0821480751037598,1.2284910678863525,1.2099577188491821,1.0130245685577393,1.047776222229004,1.1571463346481323,0.968155026435852,0.897408127784729,0.9403893947601318,0.8411824107170105,1.1002421379089355,1.030096411705017,0.6196622252464294,0.9283568263053894,1.06842839717865,0.8885407447814941,0.8611986637115479,1.0504626035690308,0.8017513751983643,0.8883969783782959,0.8100801706314087,1.3059319257736206,1.200246810913086,1.1780704259872437,1.0705549716949463,0.8978479504585266,0.8467228412628174,0.8079622387886047,1.2917979955673218,1.2136869430541992,1.173372745513916,1.0335015058517456,0.9648337960243225,1.0168343782424927,1.0888265371322632,1.103716254234314,1.2650208473205566,1.2883522510528564,1.243062973022461,1.264664888381958,1.2410871982574463,1.2924107313156128,1.2211389541625977,1.1770175695419312,1.264723539352417,1.289296269416809,1.1656147241592407,1.0530949831008911,1.3031105995178223,1.294205904006958,0.8008028268814087,0.6544812917709351,0.9681079983711243,0.9159094095230103,0.8356249332427979,0.6990094184875488,0.608372688293457
bathtub,1.1147836446762085,1.0661683082580566,1.2201666831970215,1.2713478803634644,1.1990234851837158,1.1407628059387207,0.9750534892082214,0.963298499584198,0.840936005115509,1.051405429840088,1.1885194778442383,1.1893079280853271,1.2249445915222168,0.9818349480628967,0.7157694101333618,0.708461582660675,0.7951974868774414,0.7695059776306152,0.7093971967697144,0.7171770930290222,0.6371954679489136,0.7090778946876526,0.8460297584533691,0.6528635025024414,0.5736253261566162,0.6918315291404724,0.6235344409942627,0.20679974555969238,0.0,0.9263209700584412,0.9647986888885498,0.8579586744308472,0.746651291847229,0.9598931074142456,0.8689461946487427,0.9066958427429199,0.9679180383682251,0.8482529520988464,0.9237264394760132,0.8887679576873779,1.0102633237838745,1.1910356283187866,1.1465239524841309,0.9516315460205078,0.931244432926178,1.172461748123169,0.8007446527481079,0.8014650940895081,0.9177196025848389,0.8979715704917908,1.0011940002441406,0.9790817499160767,0.7334831953048706,0.9195849895477295,1.0534669160842896,0.9219142198562622,0.8593416213989258,1.100835919380188,0.7424163222312927,0.9707652926445007,0.7924160957336426,1.2890772819519043,1.198886752128601,1.224216341972351,1.1380584239959717,0.9275597333908081,1.05604887008667,1.0114704370498657,1.2591782808303833,1.2202661037445068,1.2104237079620361,1.1230628490447998,0.9789136648178101,0.9985949397087097,1.0928007364273071,1.1611615419387817,1.2998450994491577,1.2695643901824951,1.269350528717041,1.2998862266540527,1.2996859550476074,1.3540713787078857,1.2635529041290283,1.221482753753662,1.2984167337417603,1.3166685104370117,1.1673582792282104,1.0567493438720703,1.3179984092712402,1.3310251235961914,0.9338207244873047,0.8017709255218506,1.0409436225891113,1.0539835691452026,0.99101322889328,0.8271695971488953,0.6790844202041626
stroller,0.9936259984970093,1.0971925258636475,1.1435474157333374,1.2249715328216553,1.1383939981460571,1.3356703519821167,0.9626560211181641,1.020521640777588,0.9888483881950378,1.1126000881195068,1.3038346767425537,1.2912540435791016,1.1977052688598633,1.0970090627670288,1.0072773694992065,0.7105368971824646,0.6345808506011963,0.7378464937210083,0.7912578582763672,0.7287880182266235,0.7842004299163818,0.5400566458702087,0.9145861864089966,0.8894448280334473,0.8151983022689819,0.8089608550071716,0.8260075449943542,0.9418455362319946,0.9263209700584412,0.0,0.744436502456665,0.9558436274528503,0.7566595077514648,0.7261905670166016,0.889163076877594,0.8918695449829102,0.7722443342208862,0.7951985597610474,0.8446536064147949,0.8472018837928772,0.9336061477661133,1.1588399410247803,1.0019499063491821,1.0602110624313354,0.9480080008506775,1.0629106760025024,0.8938586115837097,0.9335410594940186,1.0240371227264404,1.1076422929763794,0.6644715666770935,0.6736153364181519,1.061488389968872,0.7914736270904541,0.9699109196662903,1.0618630647659302,0.781037449836731,0.7239941358566284,0.7171549797058105,1.0949808359146118,1.0904401540756226,1.1443923711776733,1.1645933389663696,1.1773560047149658,1.1622440814971924,0.9958041906356812,1.2544636726379395,1.2833970785140991,1.3577628135681152,1.3495862483978271,1.3284034729003906,1.236800193786621,1.0914679765701294,1.210410237312317,1.2802656888961792,1.1785967350006104,1.2420599460601807,1.2964956760406494,1.3190101385116577,1.2823634147644043,1.2270759344100952,1.3177512884140015,1.277306079864502,1.202188491821289,1.319671392440796,1.2205880880355835,1.1138026714324951,1.05926513671875,1.2829126119613647,1.3056237697601318,1.2667973041534424,1.177828311920166,1.1784335374832153,1.062690258026123,1.0637249946594238,0.9095867872238159,0.8741477727890015
car,0.7937374711036682,0.8869806528091431,0.8135131597518921,0.9379012584686279,1.0437532663345337,1.0717424154281616,0.8836781978607178,0.9122006893157959,1.0738277435302734,1.1496949195861816,1.1236944198608398,1.114161491394043,1.0381423234939575,1.0087270736694336,1.0048550367355347,0.9062266945838928,0.9766797423362732,1.0525624752044678,0.989165186882019,0.8597288727760315,0.8710774183273315,0.9490455389022827,0.7978270649909973,0.9306672811508179,0.9241020679473877,0.9604130387306213,0.9337330460548401,1.046817421913147,0.9647986888885498,0.744436502456665,0.0,0.9540268778800964,0.9193277955055237,0.9843507409095764,0.9737727642059326,0.9448142647743225,1.0725449323654175,0.9829849004745483,0.9901055693626404,1.0141422748565674,1.033556580543518,1.0073736906051636,0.9451367855072021,1.1877003908157349,1.1096045970916748,1.1379023790359497,0.956648051738739,1.015091896057129,1.0201689004898071,1.0639429092407227,0.9357361197471619,1.0120456218719482,1.1238397359848022,1.0222469568252563,0.9980264902114868,1.0063930749893188,1.0818458795547485,0.9719364047050476,1.0134145021438599,0.9543484449386597,1.1268689632415771,0.9686530232429504,0.953727126121521,1.1240267753601074,1.0182056427001953,1.1328339576721191,1.0774718523025513,1.091569185256958,1.0001780986785889,0.9893263578414917,0.9885728359222412,1.0178606510162354,1.0436968803405762,1.1615546941757202,1.1185661554336548,1.0776300430297852,0.9987589716911316,1.0024746656417847,1.0360132455825806,1.0109901428222656,1.0338501930236816,0.9970433115959167,1.051941156387329,1.0774000883102417,1.1082024574279785,1.0630271434783936,0.9325335025787354,0.8750264644622803,1.042628288269043,1.0261297225952148,1.0574126243591309,1.1242117881774902,1.168452501296997,1.0528508424758911,1.1335089206695557,1.1805111169815063,1.0530922412872314
hose,1.0147533416748047,1.0637000799179077,1.057081937789917,1.0799362659454346,1.1045736074447632,1.0862566232681274,1.0337486267089844,1.0064020156860352,0.9361520409584045,1.0475531816482544,1.120223879814148,1.1419566869735718,1.1103808879852295,0.8920319080352783,1.0055758953094482,0.8388131856918335,1.0102753639221191,0.8234546184539795,0.9688756465911865,1.005937933921814,0.9809651970863342,1.017397165298462,0.9453390836715698,0.9672826528549194,1.0084350109100342,1.0745078325271606,1.0658893585205078,0.986665666103363,0.8579586744308472,0.9558436274528503,0.9540268778800964,0.0,0.6563717722892761,1.013037919998169,1.0060646533966064,1.0361446142196655,1.1142823696136475,1.0226472616195679,1.0010480880737305,1.0552337169647217,1.09421706199646,1.0393253564834595,0.9742481112480164,1.0200482606887817,0.9570994973182678,1.034407138824463,0.9743533730506897,1.0851078033447266,1.0471539497375488,1.0875771045684814,0.9805946350097656,0.8476036787033081,1.0075759887695312,1.0078459978103638,0.9876929521560669,1.0136226415634155,0.8997442722320557,0.9980992078781128,0.6271120309829712,0.8933636546134949,0.6637334823608398,1.180739402770996,1.058405876159668,0.9250657558441162,1.0502477884292603,0.5857928991317749,0.9953676462173462,1.028050422668457,0.9230892062187195,0.9058911204338074,0.8814338445663452,0.9309472441673279,0.693866491317749,0.6806439161300659,0.9498836994171143,0.9992622137069702,1.131256341934204,1.1115646362304688,1.2305123805999756,1.1978546380996704,1.1595720052719116,1.1965821981430054,1.096004605293274,1.1115788221359253,1.1184451580047607,1.1087726354599,0.9952725172042847,0.9978832602500916,1.200791358947754,1.2546082735061646,1.1872997283935547,1.1081271171569824,0.9824281334877014,1.0555943250656128,1.0896899700164795,0.9940924644470215,1.018653154373169
slide,1.095078706741333,1.0248154401779175,1.1184725761413574,1.1854743957519531,1.1848291158676147,1.2391191720962524,1.0074800252914429,1.0172877311706543,0.9653199315071106,1.176404595375061,1.247222900390625,1.284738302230835,1.2250890731811523,0.9978276491165161,1.0626659393310547,0.6435080766677856,0.8018295764923096,0.7977155447006226,0.8032670617103577,0.8605952858924866,0.8109750747680664,0.6987320184707642,0.7685933113098145,0.8866333365440369,0.8606282472610474,0.9256518483161926,0.9270950555801392,0.8349350690841675,0.746651291847229,0.7566595077514648,0.9193277955055237,0.6563717722892761,0.0,0.9172818064689636,0.9047738313674927,0.8901423215866089,0.9808784127235413,0.8831789493560791,0.9793108105659485,1.0297374725341797,1.1342723369598389,1.204766869544983,1.1456581354141235,1.101470947265625,0.9989884495735168,1.1909452676773071,0.9030815362930298,1.044800043106079,1.1032911539077759,1.1519049406051636,0.9690887331962585,0.653820276260376,0.9447517395019531,0.9627458453178406,1.0517258644104004,1.0892059803009033,0.9107745289802551,1.095342755317688,0.8715823292732239,0.9722932577133179,0.9109418392181396,1.1709965467453003,1.1496515274047852,1.1890405416488647,1.1665775775909424,0.7855159044265747,1.2399747371673584,1.2305898666381836,1.1454222202301025,1.1893988847732544,1.2136318683624268,1.2025725841522217,1.095144271850586,1.0310992002487183,1.0539082288742065,0.9576221108436584,1.1926841735839844,1.1423194408416748,1.2350380420684814,1.1574912071228027,1.1532158851623535,1.2041126489639282,1.1578102111816406,1.0939362049102783,1.1902412176132202,1.0546387434005737,1.0834236145019531,1.0317503213882446,1.2956935167312622,1.2705678939819336,1.2018907070159912,1.095542311668396,1.004685401916504,1.1033422946929932,1.0970008373260498,0.9047287106513977,0.9457886815071106
jacket,1.0470354557037354,0.9507040977478027,1.205225944519043,1.3071930408477783,1.1235496997833252,1.234697937965393,0.7158447504043579,0.6976766586303711,0.6923327445983887,1.0024454593658447,1.17732834815979,1.214436650276184,1.0829567909240723,1.1671379804611206,1.112276554107666,0.7960198521614075,0.8655787706375122,0.9200116395950317,0.7463854551315308,0.5776804089546204,0.5431303977966309,0.8024169206619263,0.9436826705932617,0.944817841053009,0.7424222230911255,0.8615177273750305,0.8517173528671265,1.0824456214904785,0.9598931074142456,0.7261905670166016,0.9843507409095764,1.013037919998169,0.9172818064689636,0.0,0.3365093469619751,0.25665903091430664,0.479295015335083,0.3399980664253235,0.2966049909591675,0.29232752323150635,0.4965870976448059,1.2584072351455688,1.068889856338501,0.9115070104598999,0.718778669834137,0.9459985494613647,0.4881836175918579,0.7418493628501892,0.8061580657958984,1.0206679105758667,0.9486121535301208,1.0780161619186401,1.140013575553894,1.0002590417861938,1.0225342512130737,1.0120222568511963,1.088564157485962,0.7961480617523193,0.8131237030029297,1.1015865802764893,1.2085976600646973,1.0985989570617676,1.071507453918457,0.9692128300666809,1.2092037200927734,1.1469616889953613,1.4098103046417236,1.4477134943008423,1.3345786333084106,1.3220243453979492,1.3282496929168701,1.277818202972412,1.2235023975372314,1.2788827419281006,1.2418123483657837,1.2906466722488403,1.3142671585083008,1.17166006565094,1.325814962387085,1.3186208009719849,1.3353183269500732,1.3579213619232178,1.3660597801208496,1.1257538795471191,1.2516072988510132,1.3007944822311401,1.1751458644866943,1.1415730714797974,1.28922700881958,1.2774196863174438,1.413083553314209,1.3963264226913452,1.3944101333618164,1.2285912036895752,1.3012828826904297,1.216423511505127,0.9973921775817871
sweater,1.0444097518920898,0.9657541513442993,1.2242993116378784,1.345552682876587,1.1302086114883423,1.1962978839874268,0.6931407451629639,0.7169470191001892,0.56200110912323,0.9007158875465393,1.1488703489303589,1.187204360961914,1.0913481712341309,1.0232683420181274,1.1212018728256226,0.803790807723999,0.8589969873428345,0.9071426391601562,0.6759580373764038,0.6099714040756226,0.5828452110290527,0.7826828956604004,0.8837887644767761,0.9425402283668518,0.7667138576507568,0.831669807434082,0.8378063440322876,0.9429476261138916,0.8689461946487427,0.889163076877594,0.9737727642059326,1.0060646533966064,0.9047738313674927,0.3365093469619751,0.0,0.2358769178390503,0.5244057774543762,0.3055286407470703,0.4795440435409546,0.4682551622390747,0.6049537062644958,1.2563049793243408,1.126412034034729,0.8148513436317444,0.6083762645721436,0.9696449041366577,0.5876795649528503,0.834251880645752,0.9375282526016235,1.0948748588562012,0.9139870405197144,1.0514123439788818,1.0449837446212769,1.0064953565597534,0.9953540563583374,1.0031195878982544,1.0318853855133057,0.9732378721237183,0.8572379350662231,0.9891968965530396,1.1629014015197754,1.209313988685608,1.0988417863845825,0.9784083962440491,1.2129597663879395,1.1123881340026855,1.2818455696105957,1.2778648138046265,1.3625006675720215,1.3343154191970825,1.3390530347824097,1.293724775314331,1.2298160791397095,1.2158597707748413,1.2556912899017334,1.27687668800354,1.3152236938476562,1.3041733503341675,1.3140164613723755,1.3369656801223755,1.3297473192214966,1.3519760370254517,1.3678165674209595,1.1712884902954102,1.3164267539978027,1.2946072816848755,1.089371919631958,1.1335090398788452,1.3180650472640991,1.2750704288482666,1.2812495231628418,1.210307240486145,1.3235352039337158,1.2225048542022705,1.1547176837921143,1.1760808229446411,1.014932632446289
shirt,0.9905645847320557,0.8730546236038208,1.2369422912597656,1.3328642845153809,1.0513999462127686,1.1533818244934082,0.6493172645568848,0.6251957416534424,0.51856529712677,0.9142963290214539,1.09844172000885,1.1371709108352661,1.066146969795227,1.1113414764404297,1.1897680759429932,0.8197664618492126,0.9269654750823975,0.956390380859375,0.6733121871948242,0.6202566623687744,0.5589156746864319,0.8320295214653015,0.8535574078559875,0.9544274210929871,0.7785148024559021,0.8876607418060303,0.8860407471656799,0.9982154965400696,0.9066958427429199,0.8918695449829102,0.9448142647743225,1.0361446142196655,0.8901423215866089,0.25665903091430664,0.2358769178390503,0.0,0.463830828666687,0.24296104907989502,0.3156921863555908,0.30557388067245483,0.4587762951850891,1.3039891719818115,1.123353362083435,0.9003759622573853,0.7279406785964966,1.0456433296203613,0.569109320640564,0.837875247001648,0.9668094515800476,1.103472352027893,0.985579252243042,1.1238833665847778,1.1217044591903687,1.0896632671356201,1.0022056102752686,0.9805689454078674,1.1600379943847656,1.0085595846176147,0.863397479057312,1.0216237306594849,1.244213581085205,1.1852613687515259,0.9979307651519775,0.875473141670227,1.2193830013275146,1.148154377937317,1.3627521991729736,1.3765442371368408,1.3434826135635376,1.3289220333099365,1.34083890914917,1.3109948635101318,1.2889740467071533,1.2644598484039307,1.2618367671966553,1.3031086921691895,1.3296678066253662,1.2118265628814697,1.3190650939941406,1.3508083820343018,1.3764792680740356,1.356731653213501,1.372572422027588,1.2220877408981323,1.281714916229248,1.3343323469161987,1.1489794254302979,1.1598296165466309,1.2920403480529785,1.2955032587051392,1.3569626808166504,1.3279423713684082,1.3927021026611328,1.2777988910675049,1.2572251558303833,1.284605622291565,1.0311833620071411
bib,0.9922995567321777,0.9583523273468018,1.2802739143371582,1.2781331539154053,1.037976622581482,1.1485728025436401,0.9411047101020813,0.877853274345398,0.7660331726074219,0.9325778484344482,1.1510677337646484,1.1515544652938843,1.045944094657898,1.084425687789917,1.1166472434997559,0.978743314743042,0.9874776005744934,1.0034587383270264,0.811809778213501,0.8005987405776978,0.6938579082489014,0.7004538178443909,1.0629619359970093,1.0795572996139526,0.9589545726776123,0.9315621852874756,0.9090626239776611,1.0453741550445557,0.9679180383682251,0.7722443342208862,1.0725449323654175,1.1142823696136475,0.9808784127235413,0.479295015335083,0.5244057774543762,0.463830828666687,0.0,0.36827409267425537,0.6832858324050903,0.6461752653121948,0.6189965009689331,1.1479220390319824,1.012080192565918,0.6320804357528687,0.5553151965141296,0.8326327800750732,0.4974498748779297,0.6903378963470459,0.5696086883544922,0.6931757926940918,0.6948258280754089,0.933286190032959,0.957147479057312,0.9080605506896973,0.8328450918197632,0.8211885690689087,0.8775163888931274,0.7652205228805542,1.0809417963027954,1.0617272853851318,1.1398478746414185,1.0682848691940308,1.1302852630615234,0.7621275782585144,1.1959421634674072,1.080428123474121,1.2675092220306396,1.2658969163894653,1.3832423686981201,1.375213623046875,1.3770719766616821,1.316513180732727,1.299072027206421,1.2147351503372192,1.1050045490264893,1.2348707914352417,1.3101836442947388,1.2468981742858887,1.2647590637207031,1.308667540550232,1.2700304985046387,1.3483706712722778,1.2425507307052612,1.138034701347351,1.2243109941482544,1.174210786819458,1.0833516120910645,1.116481065750122,1.2376776933670044,1.1533929109573364,1.1610119342803955,1.1513392925262451,1.1740188598632812,1.1255784034729004,1.057963252067566,1.025188684463501,1.0026333332061768
pajamas,0.9887296557426453,0.9481707215309143,1.3185436725616455,1.4090898036956787,1.100717544555664,1.2341114282608032,0.7850571870803833,0.739199161529541,0.6026724576950073,0.9442142844200134,1.151421308517456,1.1736263036727905,1.058274745941162,1.0966285467147827,1.1064321994781494,0.8195163011550903,0.8894838094711304,0.9158527255058289,0.7167412042617798,0.5807161927223206,0.4641955494880676,0.6288297176361084,0.8938161730766296,0.9531586766242981,0.730641782283783,0.867389440536499,0.8048713207244873,0.9686490893363953,0.8482529520988464,0.7951985597610474,0.9829849004745483,1.0226472616195679,0.8831789493560791,0.3399980664253235,0.3055286407470703,0.24296104907989502,0.36827409267425537,0.0,0.38475483655929565,0.3636287450790405,0.4454108476638794,1.2001526355743408,1.0309107303619385,0.7427406311035156,0.6339439749717712,1.001155972480774,0.39319199323654175,0.670637845993042,0.801500678062439,1.0202089548110962,0.7002953886985779,0.9701293110847473,1.0690219402313232,1.0102335214614868,0.9547483325004578,0.9970867037773132,0.9992095232009888,0.9561909437179565,0.895687997341156,0.9803423881530762,1.2176222801208496,1.2114067077636719,1.0907515287399292,0.9761497974395752,1.2498736381530762,1.139113187789917,1.3525389432907104,1.3690235614776611,1.375935673713684,1.3636075258255005,1.3657066822052002,1.303499698638916,1.2798714637756348,1.2615563869476318,1.2760396003723145,1.2832343578338623,1.345456600189209,1.284850835800171,1.3518702983856201,1.3688392639160156,1.356719732284546,1.4002139568328857,1.3437553644180298,1.2297941446304321,1.340456247329712,1.3433916568756104,1.1688908338546753,1.1433662176132202,1.343940258026123,1.3237727880477905,1.3393176794052124,1.2929916381835938,1.3257251977920532,1.2766268253326416,1.2153652906417847,1.1897131204605103,1.0307646989822388
jeans,1.0030983686447144,0.895268440246582,1.1920372247695923,1.2939436435699463,1.035237193107605,1.1118865013122559,0.7450987100601196,0.6856455206871033,0.5361340045928955,0.8958284854888916,0.9843080639839172,0.9841044545173645,0.8809598684310913,1.2156962156295776,1.1507911682128906,0.6955476403236389,0.8394856452941895,0.8574515581130981,0.7289875745773315,0.5774084329605103,0.6004999279975891,0.9396775960922241,0.9728906750679016,0.9502540826797485,0.8189657330513,0.9534144401550293,0.8978416919708252,1.0619397163391113,0.9237264394760132,0.8446536064147949,0.9901055693626404,1.0010480880737305,0.9793108105659485,0.2966049909591675,0.4795440435409546,0.3156921863555908,0.6832858324050903,0.38475483655929565,0.0,0.06359982490539551,0.2977430820465088,1.1258277893066406,0.9583466053009033,0.8291781544685364,0.7925335764884949,0.9393149614334106,0.630685567855835,0.771613359451294,0.9494326114654541,1.1260887384414673,1.05858314037323,1.1774380207061768,1.2061491012573242,1.1155366897583008,1.0367811918258667,1.0617244243621826,1.2388567924499512,1.016928791999817,0.7765998244285583,1.128772258758545,1.2044501304626465,1.187286376953125,0.9978926181793213,0.9654672741889954,1.2707414627075195,1.1732200384140015,1.3848549127578735,1.4228110313415527,1.2738416194915771,1.2756876945495605,1.2771061658859253,1.2002949714660645,1.2580070495605469,1.2386407852172852,1.2405145168304443,1.29787015914917,1.2993085384368896,1.093818187713623,1.279280662536621,1.319855809211731,1.3492515087127686,1.326776385307312,1.3498505353927612,1.2133612632751465,1.169258713722229,1.2594832181930542,1.2523804903030396,1.1952316761016846,1.2195557355880737,1.2441900968551636,1.4309858083724976,1.4086822271347046,1.3393726348876953,1.3297936916351318,1.3362131118774414,1.2819616794586182,0.974348783493042
pants,1.0313162803649902,0.9119806885719299,1.2129679918289185,1.2988991737365723,1.0129166841506958,1.1017979383468628,0.7438133955001831,0.6744824647903442,0.5651663541793823,0.9197624325752258,0.9921690225601196,0.9936748147010803,0.8795075416564941,1.2002815008163452,1.120756983757019,0.7287553548812866,0.8242952823638916,0.8449170589447021,0.722726583480835,0.5594820976257324,0.596984326839447,0.9381304979324341,0.9654671549797058,0.8825660943984985,0.7619823217391968,0.8784409761428833,0.8379627466201782,1.0098005533218384,0.8887679576873779,0.8472018837928772,1.0141422748565674,1.0552337169647217,1.0297374725341797,0.29232752323150635,0.4682551622390747,0.30557388067245483,0.6461752653121948,0.3636287450790405,0.06359982490539551,0.0,0.19734406471252441,1.1519440412521362,0.9880038499832153,0.8192517757415771,0.8099192976951599,0.9809150099754333,0.643913984298706,0.7412824034690857,0.9259697794914246,1.095485806465149,1.0815916061401367,1.195103406906128,1.1840918064117432,1.0875121355056763,1.053554892539978,1.049193263053894,1.2176047563552856,0.9738141298294067,0.752001166343689,1.1560698747634888,1.1898822784423828,1.1595776081085205,0.9878866672515869,0.9234282374382019,1.2569658756256104,1.1755425930023193,1.3555126190185547,1.3939101696014404,1.2784373760223389,1.2623615264892578,1.274825930595398,1.1930065155029297,1.2086501121520996,1.2510275840759277,1.2616206407546997,1.3069988489151,1.29148530960083,1.0829426050186157,1.259629249572754,1.302607774734497,1.3428138494491577,1.3172101974487305,1.3420765399932861,1.2061350345611572,1.1665478944778442,1.2642256021499634,1.2583073377609253,1.1899303197860718,1.2181633710861206,1.2389765977859497,1.39994215965271,1.3741722106933594,1.350935459136963,1.2950842380523682,1.2771300077438354,1.244022250175476,0.9050897359848022
